18.5273333333333,-64.6165,0
-22.8574,171.3048,1
58.967,-153.047,0
6.571,126.7106,1
59.442,-152.661,0
40.6905,20.5756,1
40.2935,-124.533333333333,0
60.5989,-139.7418,0
60.5288,-139.913,0
62.922,-151.319,0
39.6624,143.3997,1
23.6933,122.0464,1
60.6045,-139.8567,0
32.5134,-104.6257,0
-23.3361,170.6179,1
58.92,-153.9,0
-17.7477,-70.3313,1
-23.2454,170.9515,1
6.7451,-73.0141,1
16.7862,-99.4356,1
43.6091,-127.8312,0
7.4994,126.614,1
15.8229,-88.1529,1
60.4483,-139.4795,0
32.4988,-104.6358,0
-55.4931,-29.8651,1
56.1139,-149.2466,0
-24.1806,-66.825,1
32.5228,-104.6264,0
43.6857,-128.0574,2
24.4127,121.9774,1
54.731,-160.337,0
32.107,-101.911,0
36.6668333333333,-121.302333333333,0
-19.8593,-70.1936,1
31.533,-104.01,0
60.5803,-139.8328,0
-56.1497,-26.9872,1
51.5716,159.9957,1
32.5101,-104.6265,0
64.009,-148.735,0
-24.0607,179.7685,1
-35.6442,178.8774,1
52.7997,-168.9748,0
17.5175,-66.3058333333333,0
6.3668,127.5056,1
-15.3978,-73.133,1
43.0266,145.3962,1
62.51,-151.567,0
-3.9153,152.9982,1
-23.5417,-179.4046,1
60.452,-139.52,0
-22.1065,-68.7377,1
-8.2625,122.3851,1
51.6556,-176.4203,1
31.8813333333333,-116.227,0
37.4655,-121.595666666667,0
-9.2396,118.51,1
37.4025,142.6738,1
-33.472,77.9756,1
60.938,-145.806,0
32.5047,-104.6432,0
21.0522,96.0397,1
3.5125,126.8714,1
59.332,-152.601,0
60.037,-153.459,0
18.9105,-66.5488333333333,0
51.446,176.7118,1
-20.3491,-177.6085,1
32.5148,-104.6286,0
35.7202,-116.1914,0
32.7908333333333,-115.453166666667,1
32.7935,-115.4555,0
61.435,-152.326,0
78.0558,7.4343,1
32.5413,-104.613,0
32.569,-104.5544,0
51.5917,176.7527,2
32.5097,-104.6369,0
38.6578,17.9447,1
-31.5388,-68.9344,1
61.285,-150.439,0
41.1671,-116.6904,0
38.8011,17.9835,1
25.0794,62.904,1
53.1855,-168.0278,0
35.9555,71.2359,1
61.693,-150.427,0
54.5066,-161.6262,0
41.1647,-116.6882,0
31.1318,35.2121,1
61.67,-151.984,0
60.5931,-139.822,0
45.9204,143.1167,1
38.5326,18.0051,1
36.2405,137.6972,1
36.2773,137.6612,1
-6.995,129.1751,1
51.5508,-177.8425,0
-9.533,159.8392,1
-35.8814,-102.9647,1
-15.7691,-174.8226,1
29.8763,138.8664,1
38.0415,144.6113,1
54.4089,-159.6806,0
60.282,-153.602,0
60.4138,-139.4858,0
-21.4536,170.2191,1
37.5943,95.1589,1
18.5791666666667,-66.7688333333333,0
56.063,-157.82,0
42.7287,145.5068,2
63.107,-150.884,0
60.4634,-139.8453,0
51.6019,-173.4387,1
-15.4182,167.8366,1
48.094,154.5422,1
-5.5398,147.3484,1
